/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=45.png, NaN, NaN, NaN, NaN, 169, 190, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=38.png, NaN, NaN, NaN, NaN, 164, 122, NaN, NaN, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=64.png, NaN, NaN, NaN, NaN, 167, 197, 163, 64, NaN, NaN, NaN, NaN, 86, 87, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=61.png, NaN, NaN, NaN, NaN, 167, 173, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=62.png, NaN, NaN, NaN, NaN, 167, 197, 163, 64, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=41.png, NaN, NaN, NaN, NaN, 167, 210, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=65.png, NaN, NaN, NaN, NaN, 180, 136, NaN, NaN, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=16.png, NaN, NaN, NaN, NaN, 191, 142, 155, 77, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=60.png, NaN, NaN, NaN, NaN, 167, 197, 163, 64, NaN, NaN, NaN, NaN, 81, 78, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=25.png, NaN, NaN, NaN, NaN, 160, 184, 158, 89, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=74.png, NaN, NaN, NaN, NaN, 167, 197, NaN, NaN, NaN, NaN, NaN, NaN, 157, 67, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=55.png, NaN, NaN, NaN, NaN, 167, 197, 163, 64, NaN, NaN, NaN, NaN, 104, 31, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=35.png, NaN, NaN, NaN, NaN, NaN, NaN, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=59.png, NaN, NaN, NaN, NaN, 166, 161, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=32.png, NaN, NaN, NaN, NaN, 172, 162, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=22.png, NaN, NaN, NaN, NaN, 191, 142, 172, 118, NaN, NaN, NaN, NaN, 87, 89, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=39.png, NaN, NaN, NaN, NaN, 160, 185, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=63.png, NaN, NaN, NaN, NaN, NaN, NaN, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=27.png, NaN, NaN, NaN, NaN, 172, 179, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=30.png, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=24.png, NaN, NaN, NaN, NaN, 191, 142, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=51.png, NaN, NaN, NaN, NaN, 167, 197, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=42.png, NaN, NaN, NaN, NaN, NaN, NaN, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=13.png, NaN, NaN, NaN, NaN, 191, 142, 158, 41, NaN, NaN, NaN, NaN, 98, 64, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=17.png, NaN, NaN, NaN, NaN, 163, 163, 157, 89, NaN, NaN, NaN, NaN, 73, 110, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=10.png, NaN, NaN, NaN, NaN, 191, 142, 163, 64, NaN, NaN, NaN, NaN, 87, 59, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=19.png, NaN, NaN, NaN, NaN, 161, 191, NaN, NaN, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=29.png, NaN, NaN, NaN, NaN, 191, 142, 163, 96, NaN, NaN, NaN, NaN, 83, 93, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=57.png, NaN, NaN, NaN, NaN, 178, 181, 163, 64, NaN, NaN, NaN, NaN, 87, 123, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0000/patient_0000#t=11.png, NaN, NaN, NaN, NaN, 191, 142, 163, 64, NaN, NaN, NaN, NaN, 98, 64, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=45.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=50.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=21.png, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=28.png, NaN, NaN, NaN, NaN, 150, 92, 118, 13, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=53.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=25.png, NaN, NaN, 155, 244, 135, 102, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=16.png, NaN, NaN, 134, 239, 122, 144, 103, 29, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=33.png, NaN, NaN, NaN, NaN, 151, 189, 104, 62, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=3.png, NaN, NaN, NaN, NaN, 149, 155, 119, 90, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=47.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=32.png, NaN, NaN, NaN, NaN, 183, 170, 97, 67, NaN, NaN, NaN, NaN, 43, 174, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=19.png, NaN, NaN, NaN, NaN, 165, 78, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=30.png, NaN, NaN, NaN, NaN, 142, 131, 112, 51, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=44.png, NaN, NaN, NaN, NaN, NaN, NaN, 94, 138, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=40.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=37.png, 153, 116, NaN, NaN, NaN, NaN, 140, 21, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=15.png, NaN, NaN, 131, 230, 139, 130, 100, 29, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=54.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=13.png, 122, 160, 139, 235, 140, 114, 101, 14, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=2.png, NaN, NaN, NaN, NaN, 141, 131, 115, 73, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=5.png, NaN, NaN, NaN, NaN, 152, 135, 112, 70, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=60.png, NaN, NaN, NaN, NaN, NaN, NaN, 94, 70, NaN, NaN, NaN, NaN, 51, 179, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=41.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=56.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=36.png, 164, 135, NaN, NaN, 203, 150, 138, 27, NaN, NaN, NaN, NaN, 83, 211, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=18.png, NaN, NaN, NaN, NaN, 155, 120, 117, 15, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=39.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 46, 196, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=38.png, NaN, NaN, NaN, NaN, NaN, NaN, 121, 28, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=31.png, NaN, NaN, NaN, NaN, 144, 179, 97, 67, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=35.png, 152, 121, NaN, NaN, 187, 110, 139, 55, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=55.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=4.png, NaN, NaN, NaN, NaN, 173, 182, 124, 100, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=14.png, NaN, NaN, 141, 222, 141, 99, 103, 14, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=11.png, NaN, NaN, 165, 213, 155, 104, 112, 10, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=9.png, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=20.png, NaN, NaN, NaN, NaN, 165, 114, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=46.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=49.png, NaN, NaN, NaN, NaN, NaN, NaN, 95, 93, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=26.png, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=17.png, NaN, NaN, NaN, NaN, 157, 140, 108, 37, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=34.png, 132, 131, NaN, NaN, 162, 168, 127, 38, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=51.png, NaN, NaN, NaN, NaN, NaN, NaN, 87, 59, NaN, NaN, NaN, NaN, 51, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=52.png, NaN, NaN, NaN, NaN, NaN, NaN, 90, 67, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=29.png, NaN, NaN, NaN, NaN, 141, 115, 94, 22, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=8.png, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=48.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 51, 171, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=57.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 31, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=42.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 67, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=58.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 31, NaN, NaN, NaN, NaN, 48, 175, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=10.png, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=6.png, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=7.png, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 70, 172, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=59.png, NaN, NaN, NaN, NaN, NaN, NaN, 97, 31, NaN, NaN, NaN, NaN, 42, 146, NaN, NaN, NaN, NaN, NaN, NaN
/Users/juliazahner/polybox/Master_Semester_4/Data/flipped_resized_images/patient_0001/patient_0001#t=43.png, NaN, NaN, NaN, NaN, NaN, NaN, 101, 128, NaN, NaN, NaN, NaN, 62, 182, NaN, NaN, NaN, NaN, NaN, NaN
